8178,1.0,1.0,,-1.0,,,,1.0,,-1.0,-1.0,1.0,-1.0,,1.0,,,,,,,-1.0,1.0,,1.0,1.0,,-1.0,1.0,-1.0,,-1.0,,,1.0,,,1.0,1.0,,,1.0,-1.0,,,1.0,,-1.0,1.0,,-1.0,,-1.0,1.0,1.0,-1.0,-1.0,,,,,-1.0,-1.0,,,,,,-1.0,,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,1.0,5,
8179,0.0,1.0,,1.0,,,,1.0,,1.0,-1.0,-1.0,0.0,,0.0,,,,,,,0.0,1.0,,1.0,1.0,,-1.0,1.0,-1.0,,-1.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,-1.0,,1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,-1.0,-1.0,,,,,,1.0,,1.0,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,5,
8180,,,,,,,,0.0,,,0.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,1.0,5,
8181,,,,,,,,1.0,,,-1.0,1.0,,,1.0,,,,,,,,,,,,,,0.0,1.0,,-1.0,,,1.0,,,0.0,,,,1.0,1.0,,,1.0,,0.0,,,0.0,,1.0,0.0,-1.0,1.0,,,,,,,,,,,,,,,,1.0,-1.0,1.0,,,,0.0,,-1.0,,-1.0,5,
8182,-1.0,1.0,,-1.0,,,,-1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,-1.0,1.0,,-1.0,0.0,1.0,,1.0,,,-1.0,,,-1.0,1.0,,,1.0,1.0,,,-1.0,,1.0,1.0,,-1.0,,1.0,-1.0,0.0,-1.0,1.0,,,,,-1.0,1.0,,,,,,-1.0,,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,5,
8183,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,-1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,-1.0,,1.0,5,
8184,-1.0,1.0,,-1.0,,,,-1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,-1.0,1.0,,-1.0,-1.0,,-1.0,1.0,1.0,,1.0,,,-1.0,,,-1.0,1.0,,,-1.0,1.0,,,1.0,,1.0,1.0,,-1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,1.0,1.0,,,,,,-1.0,,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,5,
8185,,,,,,,,-1.0,,,1.0,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,-1.0,,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,5,
8187,,,,1.0,,,,1.0,,,-1.0,-1.0,-1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,-1.0,-1.0,,,1.0,,1.0,-1.0,,,,1.0,-1.0,,1.0,1.0,,,,,,-1.0,,,,,,,,-1.0,,-1.0,,-1.0,,,-1.0,,1.0,,-1.0,5,
8188,-1.0,1.0,,1.0,,,,1.0,,-1.0,-1.0,-1.0,-1.0,,-1.0,,,,,,,-1.0,1.0,,1.0,-1.0,,-1.0,1.0,-1.0,,-1.0,,,1.0,,,1.0,1.0,,,1.0,-1.0,,,1.0,,1.0,-1.0,,-1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,0.0,-1.0,,,,,,0.0,,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,5,
8189,-1.0,-1.0,,1.0,,,,1.0,,-1.0,-1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,-1.0,1.0,-1.0,,-1.0,,,-1.0,,,1.0,1.0,,,1.0,-1.0,,,1.0,,1.0,-1.0,,1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,1.0,-1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,5,
8190,1.0,1.0,,-1.0,,,,-1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,-1.0,1.0,,-1.0,1.0,1.0,,1.0,,,-1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,,-1.0,,-1.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,,,,,,-1.0,,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,5,
8191,1.0,-1.0,,1.0,,,,1.0,,1.0,-1.0,-1.0,-1.0,,-1.0,,,,,,,1.0,1.0,,1.0,1.0,,-1.0,1.0,-1.0,,1.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,-1.0,,1.0,,-1.0,1.0,1.0,1.0,1.0,,,,,1.0,-1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,5,
8193,-1.0,-1.0,,1.0,,,,1.0,,-1.0,-1.0,1.0,1.0,,1.0,,,,,,,1.0,-1.0,,1.0,1.0,,-1.0,1.0,-1.0,,-1.0,,,1.0,,,-1.0,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,-1.0,1.0,-1.0,1.0,1.0,,,,,1.0,-1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,5,
8194,,,,,,,,0.0,,0.0,0.0,,,,1.0,,,,,,,,,,,,,,-1.0,,,1.0,,,,,,,,,,-1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-1.0,,1.0,5,
8196,0.0,1.0,,1.0,,,,1.0,,-1.0,-1.0,-1.0,-1.0,,1.0,,,,,,,1.0,0.0,,1.0,1.0,,0.0,1.0,-1.0,,-1.0,,,1.0,,,1.0,0.0,,,1.0,-1.0,,,1.0,,-1.0,0.0,,0.0,,1.0,1.0,-1.0,1.0,1.0,,,,,0.0,-1.0,,,,,,1.0,,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,5,
8197,,,,,,,,-1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,-1.0,,,,,,,,,,,,,1.0,,,,,-1.0,,,-1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,-1.0,,1.0,5,
8198,-1.0,1.0,,1.0,,,,1.0,,-1.0,-1.0,-1.0,-1.0,,1.0,,,,,,,-1.0,1.0,,1.0,-1.0,,-1.0,1.0,-1.0,,-1.0,,,1.0,,,1.0,1.0,,,-1.0,-1.0,,,1.0,,1.0,-1.0,,0.0,,1.0,-1.0,-1.0,1.0,-1.0,,,,,-1.0,-1.0,,,,,,-1.0,,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,5,
8199,-1.0,-1.0,,1.0,,,,-1.0,,-1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,-1.0,1.0,,-1.0,1.0,1.0,,1.0,,,0.0,,,-1.0,1.0,,,-1.0,1.0,,,1.0,,-1.0,-1.0,,-1.0,,1.0,-1.0,-1.0,1.0,-1.0,,,,,1.0,1.0,,,,,,-1.0,,-1.0,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,5,
8200,0.0,-1.0,,-1.0,,,,0.0,,1.0,0.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,-1.0,1.0,,-1.0,1.0,-1.0,,-1.0,,,1.0,,,-1.0,1.0,,,1.0,1.0,,,1.0,,-1.0,1.0,,-1.0,,1.0,1.0,-1.0,1.0,1.0,,,,,1.0,-1.0,,,,,,0.0,,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,5,
8201,-1.0,1.0,,1.0,,,,1.0,,1.0,-1.0,1.0,-1.0,,1.0,,,,,,,1.0,-1.0,,1.0,1.0,,-1.0,1.0,1.0,,-1.0,,,1.0,,,1.0,1.0,,,1.0,-1.0,,,1.0,,1.0,-1.0,,-1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,1.0,-1.0,,,,,,1.0,,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,5,
8202,-1.0,1.0,,-1.0,,,,1.0,,1.0,1.0,-1.0,1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,-1.0,1.0,-1.0,,-1.0,,,1.0,,,1.0,1.0,,,-1.0,-1.0,,,1.0,,1.0,1.0,,-1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,1.0,-1.0,,,,,,-1.0,,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,5,
8203,0.0,0.0,,1.0,,,,0.0,,-1.0,0.0,-1.0,-1.0,,1.0,,,,,,,-1.0,-1.0,,0.0,1.0,,-1.0,1.0,-1.0,,1.0,,,0.0,,,1.0,1.0,,,0.0,1.0,,,1.0,,0.0,-1.0,,-1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,0.0,1.0,,,,,,-1.0,,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,5,
8205,-1.0,1.0,,1.0,,,,0.0,,-1.0,0.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,-1.0,1.0,,-1.0,1.0,-1.0,,-1.0,,,-1.0,,,1.0,1.0,,,1.0,-1.0,,,1.0,,1.0,1.0,,-1.0,,-1.0,0.0,-1.0,1.0,1.0,,,,,-1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,5,
8206,0.0,0.0,,0.0,,,,1.0,,1.0,-1.0,-1.0,-1.0,,1.0,,,,,,,-1.0,1.0,,1.0,1.0,,-1.0,1.0,-1.0,,0.0,,,1.0,,,1.0,1.0,,,0.0,-1.0,,,1.0,,1.0,0.0,,0.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,1.0,0.0,,,,,,1.0,,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,5,
8207,-1.0,-1.0,,0.0,,,,0.0,,-1.0,0.0,-1.0,-1.0,,1.0,,,,,,,0.0,-1.0,,-1.0,-1.0,,-1.0,1.0,-1.0,,1.0,,,1.0,,,-1.0,1.0,,,1.0,1.0,,,1.0,,-1.0,-1.0,,-1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,-1.0,-1.0,,,,,,-1.0,,-1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,5,
8208,-1.0,-1.0,,1.0,,,,0.0,,0.0,0.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,-1.0,-1.0,1.0,,-1.0,,,1.0,,,-1.0,1.0,,,-1.0,1.0,,,1.0,,-1.0,1.0,,-1.0,,-1.0,1.0,-1.0,1.0,1.0,,,,,1.0,1.0,,,,,,0.0,,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,5,
8211,0.0,0.0,,0.0,,,,-1.0,,1.0,1.0,0.0,0.0,,1.0,,,,,,,0.0,0.0,,-1.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,1.0,1.0,,,-1.0,0.0,,,-1.0,,-1.0,0.0,,-1.0,,0.0,1.0,0.0,-1.0,0.0,,,,,1.0,1.0,,,,,,0.0,,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,5,
8212,-1.0,-1.0,,1.0,,,,1.0,,1.0,-1.0,-1.0,1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,-1.0,1.0,-1.0,,1.0,,,1.0,,,1.0,1.0,,,-1.0,-1.0,,,1.0,,1.0,-1.0,,-1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,1.0,-1.0,,,,,,-1.0,,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,5,
8213,,,,,,,,1.0,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,-1.0,5,
8214,0.0,0.0,,1.0,,,,0.0,,-1.0,0.0,1.0,1.0,,1.0,,,,,,,1.0,-1.0,,-1.0,1.0,,-1.0,1.0,-1.0,,-1.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,,-1.0,1.0,,-1.0,,1.0,1.0,-1.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,5,
8215,0.0,1.0,,-1.0,,,,-1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,-1.0,1.0,,-1.0,1.0,,-1.0,0.0,1.0,,1.0,,,-1.0,,,-1.0,1.0,,,0.0,1.0,,,-1.0,,0.0,1.0,,-1.0,,1.0,0.0,1.0,-1.0,1.0,,,,,0.0,1.0,,,,,,-1.0,,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,5,
8216,1.0,1.0,,1.0,,,,1.0,,-1.0,-1.0,1.0,-1.0,,1.0,,,,,,,1.0,-1.0,,1.0,1.0,,-1.0,1.0,-1.0,,-1.0,,,1.0,,,1.0,1.0,,,-1.0,-1.0,,,1.0,,1.0,-1.0,,1.0,,1.0,-1.0,-1.0,-1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,5,
8217,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,
8218,-1.0,1.0,,1.0,,,,1.0,,1.0,-1.0,-1.0,-1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,-1.0,1.0,-1.0,,-1.0,,,1.0,,,1.0,1.0,,,1.0,-1.0,,,1.0,,1.0,1.0,,0.0,,1.0,1.0,-1.0,1.0,1.0,,,,,-1.0,1.0,,,,,,1.0,,1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,5,
8219,,,,-1.0,,,,-1.0,,,1.0,,,,1.0,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-1.0,,-1.0,5,
8220,-1.0,1.0,,1.0,,,,1.0,,1.0,-1.0,-1.0,-1.0,,1.0,,,,,,,-1.0,1.0,,-1.0,1.0,,-1.0,1.0,-1.0,,1.0,,,1.0,,,1.0,1.0,,,1.0,-1.0,,,-1.0,,-1.0,1.0,,1.0,,1.0,-1.0,1.0,1.0,1.0,,,,,-1.0,1.0,,,,,,1.0,,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,5,
8221,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,5,
8222,-1.0,1.0,,-1.0,,,,-1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,-1.0,1.0,,-1.0,1.0,,-1.0,-1.0,1.0,,1.0,,,-1.0,,,-1.0,1.0,,,1.0,1.0,,,1.0,,1.0,-1.0,,-1.0,,1.0,-1.0,1.0,-1.0,1.0,,,,,1.0,1.0,,,,,,-1.0,,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,5,
8223,1.0,-1.0,,1.0,,,,1.0,,-1.0,-1.0,-1.0,-1.0,,1.0,,,,,,,-1.0,1.0,,1.0,-1.0,,1.0,1.0,-1.0,,-1.0,,,1.0,,,1.0,-1.0,,,1.0,-1.0,,,1.0,,1.0,-1.0,,1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,1.0,-1.0,,,,,,1.0,,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,5,
8224,0.0,-1.0,,1.0,,,,1.0,,-1.0,-1.0,-1.0,-1.0,,0.0,,,,,,,1.0,0.0,,1.0,0.0,,-1.0,1.0,0.0,,-1.0,,,1.0,,,1.0,1.0,,,1.0,-1.0,,,1.0,,1.0,-1.0,,0.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,0.0,-1.0,,,,,,1.0,,1.0,1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,1.0,5,
8225,-1.0,1.0,,0.0,,,,-1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,-1.0,1.0,,-1.0,1.0,,-1.0,-1.0,-1.0,,1.0,,,-1.0,,,-1.0,1.0,,,0.0,1.0,,,1.0,,1.0,1.0,,-1.0,,-1.0,0.0,1.0,-1.0,-1.0,,,,,-1.0,1.0,,,,,,-1.0,,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,5,
8227,1.0,-1.0,,1.0,,,,-1.0,,1.0,1.0,-1.0,-1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,-1.0,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,,-1.0,,-1.0,-1.0,,1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,5,
8228,-1.0,0.0,,1.0,,,,0.0,,-1.0,0.0,-1.0,1.0,,1.0,,,,,,,1.0,1.0,,-1.0,1.0,,-1.0,1.0,-1.0,,-1.0,,,1.0,,,1.0,1.0,,,-1.0,-1.0,,,1.0,,-1.0,-1.0,,-1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,1.0,-1.0,,,,,,1.0,,-1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,0.0,1.0,5,
8229,0.0,0.0,,-1.0,,,,-1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,-1.0,1.0,,-1.0,1.0,1.0,,-1.0,,,1.0,,,1.0,1.0,,,-1.0,1.0,,,1.0,,1.0,1.0,,0.0,,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,,,,,,-1.0,,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,5,
8230,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,-1.0,0.0,,0.0,,,,,,,-1.0,-1.0,,0.0,-1.0,,-1.0,1.0,-1.0,,-1.0,,,1.0,,,1.0,1.0,,,0.0,-1.0,,,1.0,,1.0,-1.0,,-1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,-1.0,1.0,,,,,,0.0,,1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,1.0,5,
8231,,,,,,,,-1.0,,1.0,1.0,-1.0,1.0,,,,,,,,,,,,1.0,-1.0,,,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,-1.0,,,-1.0,,1.0,-1.0,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,1.0,1.0,,-1.0,,-1.0,5,
8233,,,,,,,,1.0,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,-1.0,,-1.0,5,
8234,1.0,-1.0,,-1.0,,,,1.0,,1.0,-1.0,-1.0,-1.0,,1.0,,,,,,,1.0,1.0,,0.0,1.0,,-1.0,1.0,-1.0,,1.0,,,1.0,,,1.0,-1.0,,,1.0,-1.0,,,1.0,,1.0,-1.0,,-1.0,,1.0,-1.0,-1.0,-1.0,1.0,,,,,1.0,-1.0,,,,,,-1.0,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,5,
8235,-1.0,-1.0,,-1.0,,,,0.0,,1.0,0.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,-1.0,-1.0,,-1.0,1.0,1.0,,-1.0,,,1.0,,,1.0,1.0,,,1.0,-1.0,,,1.0,,-1.0,1.0,,-1.0,,1.0,1.0,-1.0,1.0,1.0,,,,,1.0,-1.0,,,,,,0.0,,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,5,
8236,1.0,-1.0,,1.0,,,,1.0,,-1.0,-1.0,-1.0,-1.0,,-1.0,,,,,,,1.0,-1.0,,1.0,1.0,,1.0,1.0,-1.0,,-1.0,,,1.0,,,1.0,-1.0,,,1.0,-1.0,,,1.0,,0.0,-1.0,,1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,-1.0,-1.0,,,,,,1.0,,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,5,
8237,-1.0,1.0,,1.0,,,,-1.0,,-1.0,1.0,1.0,-1.0,,1.0,,,,,,,1.0,-1.0,,1.0,1.0,,-1.0,1.0,-1.0,,-1.0,,,1.0,,,1.0,1.0,,,1.0,-1.0,,,1.0,,-1.0,-1.0,,-1.0,,1.0,-1.0,1.0,-1.0,1.0,,,,,-1.0,-1.0,,,,,,-1.0,,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,5,
8239,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,
8240,0.0,0.0,,0.0,,,,1.0,,0.0,-1.0,-1.0,0.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,0.0,1.0,-1.0,,0.0,,,1.0,,,1.0,1.0,,,1.0,0.0,,,1.0,,1.0,0.0,,-1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,-1.0,-1.0,,,,,,1.0,,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,5,
8241,-1.0,1.0,,0.0,,,,0.0,,-1.0,0.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,1.0,0.0,,-1.0,1.0,-1.0,,1.0,,,1.0,,,-1.0,1.0,,,1.0,1.0,,,1.0,,-1.0,1.0,,-1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,1.0,1.0,,,,,,-1.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.0,1.0,5,
8242,-1.0,1.0,,0.0,,,,-1.0,,1.0,-1.0,-1.0,-1.0,,1.0,,,,,,,-1.0,1.0,,-1.0,1.0,,0.0,1.0,1.0,,1.0,,,0.0,,,-1.0,1.0,,,1.0,-1.0,,,1.0,,-1.0,-1.0,,-1.0,,1.0,-1.0,0.0,1.0,1.0,,,,,-1.0,-1.0,,,,,,-1.0,,0.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,5,
8244,1.0,1.0,,-1.0,,,,-1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,-1.0,-1.0,,-1.0,0.0,1.0,,1.0,,,-1.0,,,-1.0,1.0,,,1.0,1.0,,,-1.0,,1.0,-1.0,,-1.0,,1.0,-1.0,1.0,-1.0,-1.0,,,,,1.0,1.0,,,,,,-1.0,,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,5,
8245,-1.0,-1.0,,1.0,,,,0.0,,-1.0,0.0,-1.0,-1.0,,1.0,,,,,,,1.0,-1.0,,1.0,-1.0,,-1.0,1.0,-1.0,,-1.0,,,1.0,,,1.0,1.0,,,1.0,-1.0,,,1.0,,-1.0,-1.0,,1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,1.0,-1.0,,,,,,1.0,,0.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,5,
8246,0.0,0.0,,-1.0,,,,-1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,-1.0,1.0,,-1.0,1.0,1.0,,1.0,,,1.0,,,-1.0,1.0,,,-1.0,1.0,,,-1.0,,1.0,1.0,,-1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,1.0,1.0,,,,,,-1.0,,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,5,
8247,-1.0,1.0,,1.0,,,,1.0,,-1.0,-1.0,-1.0,-1.0,,-1.0,,,,,,,1.0,-1.0,,1.0,1.0,,-1.0,1.0,-1.0,,-1.0,,,1.0,,,1.0,1.0,,,1.0,-1.0,,,1.0,,1.0,1.0,,1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,-1.0,-1.0,,,,,,-1.0,,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,5,
8248,0.0,-1.0,,1.0,,,,1.0,,-1.0,-1.0,-1.0,-1.0,,0.0,,,,,,,1.0,1.0,,1.0,1.0,,-1.0,1.0,-1.0,,-1.0,,,1.0,,,1.0,1.0,,,0.0,-1.0,,,1.0,,1.0,-1.0,,1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,-1.0,-1.0,,,,,,1.0,,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,5,
8249,-1.0,1.0,,1.0,,,,1.0,,0.0,-1.0,1.0,-1.0,,1.0,,,,,,,-1.0,1.0,,1.0,1.0,,-1.0,1.0,-1.0,,-1.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,-1.0,,0.0,,1.0,-1.0,0.0,1.0,1.0,,,,,-1.0,-1.0,,,,,,-1.0,,0.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,5,
8250,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,-1.0,,,5,
8252,1.0,1.0,,1.0,,,,0.0,,-1.0,0.0,1.0,-1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,-1.0,1.0,-1.0,,-1.0,,,0.0,,,1.0,1.0,,,1.0,-1.0,,,1.0,,-1.0,-1.0,,1.0,,1.0,-1.0,-1.0,1.0,1.0,,,,,1.0,-1.0,,,,,,1.0,,-1.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.0,1.0,-1.0,1.0,1.0,5,
8253,,,,,,,,-1.0,,1.0,1.0,,,,,,,,,,,-1.0,,,,,,,1.0,,,,,,-1.0,,,-1.0,,,,1.0,1.0,,,-1.0,,0.0,,,,,1.0,-1.0,,,,,,,,,,,,,,,,,,1.0,,-1.0,1.0,,,,1.0,-1.0,-1.0,1.0,5,
